Airline Name,Departure Date,Departure Month,Arrival Time,Departure Time,Source,Destination,Duration,Total Stops,Price
Jet Airways,6,5,19:50,14:05,Kolkata,Banglore,5h 45m,1 stop,14781
Jet Airways,15,5,5/16/2022 8:15,20:00,Kolkata,Banglore,12h 15m,1 stop,8586
Air Asia,21,5,23:30,19:55,Kolkata,Banglore,3h 35m,1 stop,5162
Jet Airways,9,6,6/10/2022 4:40,21:10,Kolkata,Banglore,7h 30m,1 stop,13731
Jet Airways,21,3,3/22/2022 4:25,13:00,Delhi,Cochin,15h 25m,1 stop,7438
Jet Airways,15,5,5/16/2022 10:55,9:35,Kolkata,Banglore,25h 20m,1 stop,14151
Vistara,12,4,23:50,21:00,Banglore,Delhi,2h 50m,non-stop,5613
IndiGo,15,5,20:05,15:15,Kolkata,Banglore,4h 50m,1 stop,5380
Jet Airways,21,3,3/22/2022 4:25,11:30,Delhi,Cochin,16h 55m,1 stop,7438
Multiple carriers,1,6,22:30,7:05,Delhi,Cochin,15h 25m,1 stop,9646
Air Asia,15,5,5/16/2022 7:10,20:45,Delhi,Cochin,10h 25m,1 stop,6853
Jet Airways,18,3,20:20,14:05,Banglore,New Delhi,6h 15m,1 stop,13555
IndiGo,15,6,6/16/2022 1:30,17:30,Delhi,Cochin,8h,1 stop,5883
IndiGo,9,3,12:00,4:55,Delhi,Cochin,7h 5m,1 stop,6171
IndiGo,21,5,18:25,16:55,Mumbai,Hyderabad,1h 30m,non-stop,3175
IndiGo,27,3,13:40,7:45,Delhi,Cochin,5h 55m,1 stop,4832
Multiple carriers,1,6,6/2/2022 1:30,16:00,Delhi,Cochin,9h 30m,1 stop,13377
Jet Airways,24,6,6/25/2022 4:25,19:45,Delhi,Cochin,8h 40m,1 stop,10262
Jet Airways,1,6,6/2/2022 12:35,18:15,Delhi,Cochin,18h 20m,1 stop,10262
Air India,18,5,5/19/2022 7:40,12:00,Delhi,Cochin,19h 40m,2 stops,8603
Jet Airways,6,6,6/7/2022 4:40,6:30,Kolkata,Banglore,22h 10m,1 stop,8586
Vistara,21,5,5/22/2022 9:05,20:20,Kolkata,Banglore,12h 45m,1 stop,8452
Jet Airways,24,3,3/25/2022 18:10,18:55,Kolkata,Banglore,23h 15m,1 stop,14231
Jet Airways,21,5,19:00,8:00,Delhi,Cochin,11h,1 stop,16289
SpiceJet,3,3,12:30,9:35,Banglore,New Delhi,2h 55m,non-stop,6860
IndiGo,9,5,4:05,2:35,Mumbai,Hyderabad,1h 30m,non-stop,2754
Multiple carriers,9,6,22:30,7:05,Delhi,Cochin,15h 25m,1 stop,9646
Air India,27,5,13:55,11:40,Chennai,Kolkata,2h 15m,non-stop,4667
IndiGo,21,4,18:05,15:30,Kolkata,Banglore,2h 35m,non-stop,4804
IndiGo,9,3,4:15,1:30,Banglore,New Delhi,2h 45m,non-stop,4545
Jet Airways,1,3,3/2/2022 20:20,22:50,Banglore,New Delhi,21h 30m,1 stop,25735
Jet Airways,21,3,3/22/2022 4:25,5:30,Delhi,Cochin,22h 55m,2 stops,12647
Jet Airways,1,5,5/2/2022 8:15,14:05,Kolkata,Banglore,18h 10m,1 stop,8586
IndiGo,9,6,6/10/2022 0:25,22:05,Chennai,Kolkata,2h 20m,non-stop,5277
IndiGo,27,3,3/28/2022 1:35,11:30,Delhi,Cochin,14h 5m,1 stop,6206
Air Asia,12,4,13:55,11:10,Banglore,Delhi,2h 45m,non-stop,4483
Vistara,24,5,5/25/2022 18:50,17:00,Kolkata,Banglore,25h 50m,1 stop,9870
SpiceJet,27,6,19:40,17:10,Kolkata,Banglore,2h 30m,non-stop,3841
SpiceJet,27,3,11:30,9:00,Kolkata,Banglore,2h 30m,non-stop,3815
IndiGo,24,3,3/25/2022 2:20,23:30,Banglore,New Delhi,2h 50m,non-stop,6860
Jet Airways,1,5,5/2/2022 10:55,20:25,Kolkata,Banglore,14h 30m,1 stop,12121
Jet Airways,27,3,18:50,9:55,Delhi,Cochin,8h 55m,1 stop,5963
SpiceJet,6,6,8:35,5:55,Banglore,Delhi,2h 40m,non-stop,3625
SpiceJet,15,6,11:25,9:00,Kolkata,Banglore,2h 25m,non-stop,3841
IndiGo,12,6,22:50,20:00,Banglore,Delhi,2h 50m,non-stop,4823
Multiple carriers,12,6,16:10,9:45,Delhi,Cochin,6h 25m,1 stop,9646
Jet Airways,27,5,12:35,2:15,Delhi,Cochin,10h 20m,1 stop,10152
IndiGo,3,6,22:30,6:50,Delhi,Cochin,15h 40m,1 stop,7514
Jet Airways,6,3,18:25,7:00,Banglore,New Delhi,11h 25m,1 stop,16736
Jet Airways,6,5,5/7/2022 10:05,18:55,Kolkata,Banglore,15h 10m,1 stop,13584
Air India,21,5,5/22/2022 7:55,8:20,Kolkata,Banglore,23h 35m,2 stops,11222
IndiGo,1,5,10:15,7:55,Chennai,Kolkata,2h 20m,non-stop,3850
Vistara,24,3,14:40,12:00,Banglore,New Delhi,2h 40m,non-stop,7608
Jet Airways,12,5,5/13/2022 16:20,20:00,Kolkata,Banglore,20h 20m,1 stop,10844
Multiple carriers,9,6,6/10/2022 1:30,17:00,Delhi,Cochin,8h 30m,1 stop,7408
Vistara,18,5,9:20,7:05,Chennai,Kolkata,2h 15m,non-stop,3687
SpiceJet,3,3,22:50,16:35,Delhi,Cochin,6h 15m,1 stop,11726
Jet Airways,6,5,5/7/2022 9:20,6:30,Kolkata,Banglore,26h 50m,1 stop,9663
Air India,24,3,3/25/2022 13:45,7:00,Kolkata,Banglore,30h 45m,2 stops,12829
IndiGo,27,6,21:00,16:00,Delhi,Cochin,5h,1 stop,6069
Jet Airways,12,6,6/13/2022 19:50,16:30,Kolkata,Banglore,27h 20m,1 stop,8529
Vistara,9,5,23:25,17:00,Kolkata,Banglore,6h 25m,1 stop,8085
Vistara,15,5,22:15,19:30,Banglore,Delhi,2h 45m,non-stop,4878
IndiGo,3,4,15:50,13:00,Banglore,Delhi,2h 50m,non-stop,4077
IndiGo,9,5,5/10/2022 2:15,21:00,Kolkata,Banglore,5h 15m,1 stop,7605
Jet Airways,15,6,6/16/2022 4:25,5:30,Delhi,Cochin,22h 55m,2 stops,13014
IndiGo,3,3,22:20,7:35,Delhi,Cochin,14h 45m,1 stop,11600
Jet Airways,12,5,5/13/2022 9:45,17:00,Kolkata,Banglore,16h 45m,1 stop,14151
Air India,24,6,6/25/2022 7:40,13:15,Delhi,Cochin,18h 25m,2 stops,12497
Jet Airways,6,3,18:50,2:15,Delhi,Cochin,16h 35m,1 stop,17024
SpiceJet,9,3,12:05,9:30,Chennai,Kolkata,2h 35m,non-stop,6300
Multiple carriers,6,3,3/7/2022 1:35,17:45,Delhi,Cochin,7h 50m,1 stop,15147
Multiple carriers,1,6,6/2/2022 1:30,12:50,Delhi,Cochin,12h 40m,1 stop,6795
IndiGo,3,3,20:30,19:05,Mumbai,Hyderabad,1h 25m,non-stop,5755
Air India,12,5,5/13/2022 16:15,20:30,Kolkata,Banglore,19h 45m,1 stop,10203
Jet Airways,6,6,6/7/2022 4:25,11:30,Delhi,Cochin,16h 55m,1 stop,14714
IndiGo,18,3,3/19/2022 1:10,22:20,Banglore,New Delhi,2h 50m,non-stop,4545
Jet Airways,15,5,20:45,6:30,Kolkata,Banglore,14h 15m,1 stop,14781
Air India,12,3,3/13/2022 11:05,7:30,Banglore,New Delhi,27h 35m,2 stops,11602
IndiGo,6,5,7:55,6:25,Mumbai,Hyderabad,1h 30m,non-stop,4049
Jet Airways,9,5,5/10/2022 4:25,5:30,Delhi,Cochin,22h 55m,2 stops,13029
Jet Airways,9,6,20:45,8:25,Kolkata,Banglore,12h 20m,1 stop,14571
Air India,9,6,8:55,6:10,Banglore,Delhi,2h 45m,non-stop,6961
SpiceJet,15,5,17:15,8:35,Kolkata,Banglore,8h 40m,1 stop,6381
SpiceJet,1,4,9:30,6:55,Kolkata,Banglore,2h 35m,non-stop,3841
Jet Airways,21,3,3/22/2022 4:25,6:20,Delhi,Cochin,22h 5m,2 stops,11538
Vistara,6,5,5/7/2022 20:20,20:20,Kolkata,Banglore,24h,1 stop,8610
Air India,6,3,3/7/2022 19:15,7:05,Delhi,Cochin,36h 10m,2 stops,11552
Multiple carriers,1,6,21:00,7:00,Delhi,Cochin,14h,1 stop,7408
Jet Airways,27,6,6/28/2022 12:35,19:45,Delhi,Cochin,16h 50m,1 stop,10262
Air India,6,5,5/7/2022 8:55,5:50,Kolkata,Banglore,27h 5m,2 stops,10991
Multiple carriers,9,6,6/10/2022 1:30,18:15,Delhi,Cochin,7h 15m,1 stop,13587
Air India,15,5,5/16/2022 9:25,12:30,Delhi,Cochin,20h 55m,1 stop,7480
IndiGo,9,3,22:55,17:55,Banglore,New Delhi,5h,1 stop,6351
Multiple carriers,27,5,21:00,14:00,Delhi,Cochin,7h,1 stop,7153
Air Asia,6,5,22:25,19:55,Kolkata,Banglore,2h 30m,non-stop,4409
IndiGo,15,5,5/16/2022 2:15,21:00,Kolkata,Banglore,5h 15m,1 stop,7228
Multiple carriers,27,3,18:50,8:00,Delhi,Cochin,10h 50m,1 stop,11667
SpiceJet,12,6,20:20,15:05,Kolkata,Banglore,5h 15m,1 stop,4649
Air India,9,5,5/10/2022 13:45,16:50,Kolkata,Banglore,20h 55m,2 stops,12592
Multiple carriers,12,6,19:00,10:20,Delhi,Cochin,8h 40m,1 stop,11789
Air India,1,6,13:55,11:40,Chennai,Kolkata,2h 15m,non-stop,4667
Air Asia,21,5,5/22/2022 10:40,22:40,Kolkata,Banglore,12h,1 stop,9719
Air India,27,3,19:15,13:00,Delhi,Cochin,6h 15m,1 stop,6902
Jet Airways,21,5,5/22/2022 4:40,20:00,Kolkata,Banglore,8h 40m,1 stop,14781
Jet Airways,18,5,22:35,8:25,Kolkata,Banglore,14h 10m,1 stop,10844
Air India,24,3,3/25/2022 14:35,5:40,Kolkata,Banglore,32h 55m,2 stops,11522
Air India,21,4,16:10,13:20,Banglore,Delhi,2h 50m,non-stop,6121
Vistara,6,6,23:25,17:00,Kolkata,Banglore,6h 25m,1 stop,8610
Air Asia,24,3,3/25/2022 1:20,22:50,Kolkata,Banglore,2h 30m,non-stop,5620
IndiGo,27,5,17:45,15:15,Kolkata,Banglore,2h 30m,non-stop,4804
Multiple carriers,27,5,21:00,10:20,Delhi,Cochin,10h 40m,1 stop,7005
Jet Airways,1,5,5/2/2022 19:00,23:05,Delhi,Cochin,19h 55m,2 stops,15129
Jet Airways,24,5,5/25/2022 4:40,20:00,Kolkata,Banglore,8h 40m,1 stop,8586
Multiple carriers,18,5,19:00,8:00,Delhi,Cochin,11h,1 stop,10197
Multiple carriers,27,3,19:15,9:10,Delhi,Cochin,10h 5m,1 stop,10667
IndiGo,12,6,14:15,9:20,Kolkata,Banglore,4h 55m,1 stop,11160
Air India,27,5,5/28/2022 19:15,12:20,Delhi,Cochin,30h 55m,2 stops,12488
Jet Airways,18,5,19:50,8:25,Kolkata,Banglore,11h 25m,1 stop,10844
Air India,3,6,6/4/2022 19:15,16:40,Delhi,Cochin,26h 35m,2 stops,9968
Jet Airways,18,5,22:00,18:55,Banglore,Delhi,3h 5m,non-stop,5198
Jet Airways,1,5,5/2/2022 4:40,14:05,Kolkata,Banglore,14h 35m,1 stop,8586
IndiGo,18,5,14:00,11:35,Chennai,Kolkata,2h 25m,non-stop,4332
IndiGo,6,5,13:00,8:10,Kolkata,Banglore,4h 50m,1 stop,5069
Jet Airways,6,5,11:20,8:20,Banglore,Delhi,3h,non-stop,4544
Multiple carriers,3,3,15:30,4:00,Delhi,Cochin,11h 30m,1 stop,14973
Air India,12,3,3/13/2022 18:05,6:45,Banglore,New Delhi,35h 20m,3 stops,13387
SpiceJet,9,6,8:35,5:55,Banglore,Delhi,2h 40m,non-stop,3625
Jet Airways,24,5,5/25/2022 14:25,9:35,Kolkata,Banglore,28h 50m,1 stop,10703
IndiGo,24,3,17:45,15:10,Kolkata,Banglore,2h 35m,non-stop,7615
IndiGo,27,5,21:20,18:25,Banglore,Delhi,2h 55m,non-stop,4823
Jet Airways,6,3,3/7/2022 5:05,11:40,Banglore,New Delhi,17h 25m,1 stop,16736
Jet Airways,9,5,5/10/2022 12:00,21:10,Kolkata,Banglore,14h 50m,1 stop,9663
Multiple carriers,18,5,19:00,8:30,Delhi,Cochin,10h 30m,1 stop,9205
Jet Airways,9,5,5/10/2022 4:25,22:50,Delhi,Cochin,5h 35m,1 stop,15554
SpiceJet,15,5,5/16/2022 0:15,22:45,Mumbai,Hyderabad,1h 30m,non-stop,1965
Air India,15,6,16:45,14:15,Kolkata,Banglore,2h 30m,non-stop,5510
Multiple carriers,9,5,19:15,10:20,Delhi,Cochin,8h 55m,1 stop,8266
IndiGo,27,5,18:25,16:55,Mumbai,Hyderabad,1h 30m,non-stop,3175
SpiceJet,9,5,13:15,8:45,Delhi,Cochin,4h 30m,1 stop,4760
Multiple carriers,27,5,21:00,8:45,Delhi,Cochin,12h 15m,1 stop,7740
Jet Airways,15,5,23:35,14:05,Kolkata,Banglore,9h 30m,1 stop,13941
Air Asia,6,6,6/7/2022 7:10,16:45,Delhi,Cochin,14h 25m,1 stop,11410
Jet Airways,1,4,4/2/2022 19:50,16:30,Kolkata,Banglore,27h 20m,1 stop,12681
Jet Airways,6,5,5/7/2022 12:35,9:40,Delhi,Cochin,26h 55m,2 stops,15129
Jet Airways,12,6,19:00,5:30,Delhi,Cochin,13h 30m,2 stops,10368
Air India,21,5,20:25,8:20,Kolkata,Banglore,12h 5m,2 stops,12324
SpiceJet,15,4,19:40,17:10,Kolkata,Banglore,2h 30m,non-stop,3841
Jet Airways,24,6,6/25/2022 4:25,5:30,Delhi,Cochin,22h 55m,2 stops,13014
IndiGo,27,6,22:30,6:50,Delhi,Cochin,15h 40m,1 stop,6442
Jet Airways,18,5,19:00,14:00,Delhi,Cochin,5h,1 stop,12373
Jet Airways,12,3,23:00,8:55,Banglore,New Delhi,14h 5m,1 stop,13817
IndiGo,24,6,21:50,18:55,Banglore,Delhi,2h 55m,non-stop,4823
Jet Airways,27,3,3/28/2022 4:25,5:10,Delhi,Cochin,23h 15m,2 stops,9412
Air India,27,5,5/28/2022 19:15,22:00,Delhi,Cochin,21h 15m,2 stops,10231
Jet Airways,9,4,18:45,15:50,Banglore,Delhi,2h 55m,non-stop,7229
SpiceJet,24,3,12:30,9:35,Banglore,New Delhi,2h 55m,non-stop,4273
Jet Airways,18,5,5/19/2022 20:45,18:55,Kolkata,Banglore,25h 50m,1 stop,10844
IndiGo,27,5,7:25,2:00,Delhi,Cochin,5h 25m,1 stop,7164
Jet Airways,27,6,10:10,7:10,Banglore,Delhi,3h,non-stop,6478
Jet Airways,12,5,10:10,7:10,Banglore,Delhi,3h,non-stop,5198
SpiceJet,27,4,8:35,5:55,Banglore,Delhi,2h 40m,non-stop,4319
Jet Airways,27,6,6/28/2022 12:35,19:15,Delhi,Cochin,17h 20m,1 stop,10262
Vistara,18,5,17:50,14:40,Delhi,Cochin,3h 10m,non-stop,6741
Jet Airways,6,6,22:35,14:05,Kolkata,Banglore,8h 30m,1 stop,14571
Air India,1,3,23:55,11:50,Banglore,New Delhi,12h 5m,1 stop,26092
Air India,27,6,19:15,10:55,Delhi,Cochin,8h 20m,2 stops,11753
Jet Airways,21,3,23:00,8:00,Banglore,New Delhi,15h,1 stop,7832
Vistara,1,5,20:20,7:10,Kolkata,Banglore,13h 10m,1 stop,8610
Jet Airways,12,6,22:35,14:05,Kolkata,Banglore,8h 30m,1 stop,13626
Jet Airways,9,6,6/10/2022 12:35,9:40,Delhi,Cochin,26h 55m,2 stops,10368
IndiGo,18,6,4:05,2:35,Mumbai,Hyderabad,1h 30m,non-stop,2754
Jet Airways,6,6,6/7/2022 18:00,17:00,Kolkata,Banglore,25h,1 stop,12692
IndiGo,1,3,13:00,10:05,Banglore,New Delhi,2h 55m,non-stop,10067
GoAir,3,6,19:35,10:35,Delhi,Cochin,9h,1 stop,4959
Air India,1,3,3/2/2022 11:10,8:50,Banglore,New Delhi,26h 20m,2 stops,19372
Air India,18,5,7:40,6:20,Mumbai,Hyderabad,1h 20m,non-stop,3100
Multiple carriers,15,5,21:00,7:30,Delhi,Cochin,13h 30m,1 stop,8405
Multiple carriers,27,5,21:00,11:30,Delhi,Cochin,9h 30m,1 stop,6943
SpiceJet,27,4,19:40,17:10,Kolkata,Banglore,2h 30m,non-stop,3841
SpiceJet,6,6,6/7/2022 0:15,22:45,Mumbai,Hyderabad,1h 30m,non-stop,2017
Vistara,1,5,5/2/2022 10:45,17:00,Kolkata,Banglore,17h 45m,1 stop,9187
Jet Airways,12,5,19:50,8:25,Kolkata,Banglore,11h 25m,1 stop,13941
Jet Airways,21,3,3/22/2022 18:50,19:15,Delhi,Cochin,23h 35m,2 stops,8938
SpiceJet,18,5,12:20,9:30,Banglore,Delhi,2h 50m,non-stop,4319
SpiceJet,1,4,4/2/2022 0:05,21:10,Banglore,Delhi,2h 55m,non-stop,3573
SpiceJet,3,5,11:25,9:00,Kolkata,Banglore,2h 25m,non-stop,3841
Jet Airways,27,6,14:15,11:00,Delhi,Cochin,3h 15m,non-stop,7202
Vistara,9,6,22:55,17:00,Kolkata,Banglore,5h 55m,1 stop,9187
GoAir,3,6,13:35,7:25,Delhi,Cochin,6h 10m,1 stop,6976
Jet Airways,21,5,5/22/2022 12:35,18:15,Delhi,Cochin,18h 20m,1 stop,12898
Jet Airways,27,5,5/28/2022 4:25,2:15,Delhi,Cochin,26h 10m,1 stop,12898
Jet Airways,15,6,6/16/2022 19:00,21:25,Delhi,Cochin,21h 35m,2 stops,10588
Air India,24,6,6/25/2022 19:15,22:00,Delhi,Cochin,21h 15m,2 stops,9181
Jet Airways,3,3,3/7/2022 5:05,5:45,Banglore,New Delhi,23h 20m,1 stop,11087
Jet Airways,27,6,12:35,7:05,Delhi,Cochin,5h 30m,1 stop,10262
Jet Airways,6,4,14:15,11:00,Delhi,Cochin,3h 15m,non-stop,4886
IndiGo,21,3,8:30,2:35,Delhi,Cochin,5h 55m,1 stop,8470
Air India,21,5,23:15,9:50,Kolkata,Banglore,13h 25m,3 stops,14960
SpiceJet,9,5,9:30,6:55,Kolkata,Banglore,2h 35m,non-stop,3873
Air India,9,3,3/10/2022 19:15,16:40,Delhi,Cochin,26h 35m,2 stops,11911
Air India,15,6,23:00,9:45,Delhi,Cochin,13h 15m,1 stop,8907
SpiceJet,9,5,10:35,8:20,Chennai,Kolkata,2h 15m,non-stop,3859
Air Asia,24,6,6/25/2022 1:20,22:50,Kolkata,Banglore,2h 30m,non-stop,3807
Air Asia,6,3,12:55,10:20,Kolkata,Banglore,2h 35m,non-stop,4384
Multiple carriers,3,6,12:35,4:55,Delhi,Cochin,7h 40m,1 stop,11622
Vistara,24,3,22:20,19:40,Banglore,New Delhi,2h 40m,non-stop,4563
SpiceJet,1,4,14:45,13:15,Mumbai,Hyderabad,1h 30m,non-stop,1965
Air India,24,4,23:20,20:45,Kolkata,Banglore,2h 35m,non-stop,4145
Jet Airways,24,3,3/25/2022 20:40,21:10,Kolkata,Banglore,23h 30m,1 stop,10031
Air India,1,3,23:10,17:00,Banglore,New Delhi,6h 10m,1 stop,11628
Jet Airways,15,6,12:35,7:05,Delhi,Cochin,5h 30m,1 stop,10262
SpiceJet,24,6,14:45,13:15,Mumbai,Hyderabad,1h 30m,non-stop,2017
Vistara,27,4,9:10,6:00,Delhi,Cochin,3h 10m,non-stop,6216
Multiple carriers,15,5,5/16/2022 1:30,11:35,Delhi,Cochin,13h 55m,3 stops,16294
IndiGo,3,6,6:50,4:00,Banglore,Delhi,2h 50m,non-stop,3943
Multiple carriers,27,5,22:30,14:55,Delhi,Cochin,7h 35m,1 stop,7038
SpiceJet,9,3,18:15,10:20,Banglore,New Delhi,7h 55m,1 stop,7294
SpiceJet,6,4,11:25,9:00,Kolkata,Banglore,2h 25m,non-stop,3873
Air India,18,6,15:25,13:55,Mumbai,Hyderabad,1h 30m,non-stop,3100
Multiple carriers,27,5,19:00,10:00,Delhi,Cochin,9h,1 stop,12507
Air Asia,21,5,22:30,7:55,Delhi,Cochin,14h 35m,1 stop,6152
Air India,1,4,21:05,9:50,Kolkata,Banglore,11h 15m,1 stop,8030
Jet Airways,18,6,11:20,8:20,Banglore,Delhi,3h,non-stop,5769
IndiGo,6,6,19:50,17:15,Kolkata,Banglore,2h 35m,non-stop,4804
Air India,18,5,5/19/2022 9:25,9:45,Delhi,Cochin,23h 40m,1 stop,8372
Jet Airways,15,3,14:25,9:45,Banglore,New Delhi,4h 40m,1 stop,8578
Air India,18,5,5/19/2022 19:15,22:00,Delhi,Cochin,21h 15m,2 stops,11228
Air India,1,5,5/2/2022 8:55,9:50,Kolkata,Banglore,23h 5m,2 stops,13227
IndiGo,15,3,22:55,20:00,Banglore,New Delhi,2h 55m,non-stop,8855
Multiple carriers,12,6,12:35,3:50,Delhi,Cochin,8h 45m,1 stop,12192
Jet Airways,27,6,6/28/2022 19:00,23:05,Delhi,Cochin,19h 55m,2 stops,12819
IndiGo,27,6,8:50,6:05,Banglore,Delhi,2h 45m,non-stop,3943
Multiple carriers,9,3,12:55,0:20,Delhi,Cochin,12h 35m,1 stop,18260
Air India,18,4,8:55,6:10,Banglore,Delhi,2h 45m,non-stop,5228
Jet Airways,12,6,6/13/2022 4:25,12:15,Delhi,Cochin,16h 10m,2 stops,14300
Air India,1,5,5/2/2022 18:30,12:00,Kolkata,Banglore,30h 30m,2 stops,10151
IndiGo,6,5,22:15,17:35,Kolkata,Banglore,4h 40m,1 stop,5699
Vistara,21,5,5/22/2022 10:45,7:10,Kolkata,Banglore,27h 35m,1 stop,9187
Vistara,6,6,6/7/2022 9:05,20:20,Kolkata,Banglore,12h 45m,1 stop,8452
Multiple carriers,21,3,13:20,2:15,Delhi,Cochin,11h 5m,1 stop,13961
Jet Airways,24,6,10:10,7:10,Banglore,Delhi,3h,non-stop,5769
Multiple carriers,24,6,19:00,7:30,Delhi,Cochin,11h 30m,1 stop,10877
IndiGo,9,4,4/10/2022 2:20,23:30,Banglore,Delhi,2h 50m,non-stop,4591
Air India,6,5,5/7/2022 5:25,9:25,Kolkata,Banglore,20h,2 stops,17732
Jet Airways,9,5,5/10/2022 4:25,18:15,Delhi,Cochin,10h 10m,1 stop,12373
Air Asia,27,6,22:25,19:55,Kolkata,Banglore,2h 30m,non-stop,3807
Vistara,9,6,20:20,7:10,Kolkata,Banglore,13h 10m,1 stop,9555
Air Asia,6,6,13:55,11:10,Banglore,Delhi,2h 45m,non-stop,4483
Jet Airways,12,5,20:45,14:05,Kolkata,Banglore,6h 40m,1 stop,14781
Jet Airways,3,6,6/4/2022 12:35,9:35,Delhi,Cochin,27h,2 stops,13292
Jet Airways,18,5,5/19/2022 19:00,19:15,Delhi,Cochin,23h 45m,1 stop,12373
IndiGo,21,5,12:10,6:50,Delhi,Cochin,5h 20m,1 stop,5530
IndiGo,18,5,21:00,8:30,Delhi,Cochin,12h 30m,1 stop,7081
Jet Airways,15,6,6/16/2022 12:35,9:00,Delhi,Cochin,27h 35m,1 stop,10262
Multiple carriers,27,5,19:15,11:40,Delhi,Cochin,7h 35m,1 stop,9316
Jet Airways,9,5,18:15,6:30,Kolkata,Banglore,11h 45m,1 stop,10844
IndiGo,1,5,21:00,7:30,Delhi,Cochin,13h 30m,1 stop,8542
IndiGo,15,4,19:55,16:55,Banglore,Delhi,3h,non-stop,4823
Air India,6,3,3/7/2022 7:40,4:00,Delhi,Cochin,27h 40m,1 stop,12940
Jet Airways,6,6,6/7/2022 4:40,21:10,Kolkata,Banglore,7h 30m,1 stop,13374
Multiple carriers,21,3,21:00,11:30,Delhi,Cochin,9h 30m,1 stop,13062
Jet Airways,3,6,19:00,5:30,Delhi,Cochin,13h 30m,2 stops,13014
Jet Airways,21,6,22:00,18:55,Banglore,Delhi,3h 5m,non-stop,8541
Jet Airways,24,3,3/25/2022 10:05,13:55,Kolkata,Banglore,20h 10m,1 stop,11134
Jet Airways,21,3,19:10,8:55,Banglore,New Delhi,10h 15m,1 stop,7832
Multiple carriers,9,5,22:30,13:15,Delhi,Cochin,9h 15m,1 stop,8888
Jet Airways,12,5,5/13/2022 9:20,18:55,Kolkata,Banglore,14h 25m,1 stop,9663
Multiple carriers,6,3,15:30,7:05,Delhi,Cochin,8h 25m,1 stop,17267
Jet Airways,21,3,3/19/2022 11:25,20:35,Banglore,New Delhi,14h 50m,1 stop,7832
Vistara,18,3,22:20,19:40,Banglore,New Delhi,2h 40m,non-stop,12123
Multiple carriers,15,5,5/16/2022 1:30,17:00,Delhi,Cochin,8h 30m,1 stop,8073
SpiceJet,12,4,12:20,9:30,Banglore,Delhi,2h 50m,non-stop,4991
GoAir,12,6,23:40,20:55,Banglore,Delhi,2h 45m,non-stop,3419
Jet Airways,27,6,6/28/2022 19:00,19:45,Delhi,Cochin,23h 15m,1 stop,10262
Jet Airways,1,6,6/2/2022 12:35,19:45,Delhi,Cochin,16h 50m,1 stop,10262
Air Asia,3,4,4/4/2022 1:20,22:50,Kolkata,Banglore,2h 30m,non-stop,3807
IndiGo,3,3,13:25,12:00,Mumbai,Hyderabad,1h 25m,non-stop,5755
Jet Airways,1,6,6/2/2022 4:25,21:50,Delhi,Cochin,6h 35m,1 stop,10262
Air India,21,5,5/22/2022 7:40,17:15,Delhi,Cochin,14h 25m,2 stops,13039
Jet Airways,21,3,21:20,8:55,Banglore,New Delhi,12h 25m,1 stop,7832
IndiGo,9,3,10:15,7:55,Chennai,Kolkata,2h 20m,non-stop,6297
Jet Airways,24,6,21:05,19:35,Mumbai,Hyderabad,1h 30m,non-stop,3210
Multiple carriers,3,3,21:00,10:20,Delhi,Cochin,10h 40m,1 stop,15147
IndiGo,24,6,10:40,9:10,Mumbai,Hyderabad,1h 30m,non-stop,4049
Jet Airways,12,6,6/13/2022 12:35,9:25,Delhi,Cochin,27h 10m,2 stops,13882
Air India,21,5,21:50,9:25,Kolkata,Banglore,12h 25m,1 stop,8366
Jet Airways,15,3,3/16/2022 7:40,22:50,Banglore,New Delhi,8h 50m,1 stop,9134
IndiGo,3,4,11:20,8:30,Banglore,Delhi,2h 50m,non-stop,4823
Air India,9,4,4/10/2022 14:35,14:35,Kolkata,Banglore,24h,1 stop,5006
Air India,1,6,6/2/2022 9:25,12:30,Delhi,Cochin,20h 55m,1 stop,7480
Jet Airways,6,6,22:35,16:30,Kolkata,Banglore,6h 5m,1 stop,10844
Jet Airways,1,4,4/2/2022 8:15,20:00,Kolkata,Banglore,12h 15m,1 stop,7064
IndiGo,21,6,16:55,14:25,Kolkata,Banglore,2h 30m,non-stop,5224
Air Asia,15,3,12:55,10:20,Kolkata,Banglore,2h 35m,non-stop,4384
Multiple carriers,1,6,6/2/2022 1:30,13:00,Delhi,Cochin,12h 30m,1 stop,13377
Multiple carriers,27,5,19:15,6:40,Delhi,Cochin,12h 35m,1 stop,8837
Air India,3,3,3/4/2022 9:25,17:20,Delhi,Cochin,16h 5m,1 stop,16352
Air India,9,6,6/10/2022 19:15,22:00,Delhi,Cochin,21h 15m,2 stops,10441
IndiGo,9,5,15:35,13:15,Chennai,Kolkata,2h 20m,non-stop,3597
Air Asia,12,6,22:25,19:55,Kolkata,Banglore,2h 30m,non-stop,3807
Jet Airways,6,5,5/7/2022 8:15,20:00,Kolkata,Banglore,12h 15m,1 stop,9663
Jet Airways,1,4,4/2/2022 19:50,20:00,Kolkata,Banglore,23h 50m,1 stop,12681
Vistara,24,5,14:20,11:30,Banglore,Delhi,2h 50m,non-stop,4668
Jet Airways,18,5,5/19/2022 12:35,13:25,Delhi,Cochin,23h 10m,2 stops,15129
Multiple carriers,3,3,3/4/2022 1:35,17:30,Delhi,Cochin,8h 5m,1 stop,17057
